word,feminine,neuter,comparative,superlative,adverb,declension,adj_stem
cottidianus,cottidiana,cottidianum,cottidianior,cottidianissimus,cottidiane,12,cottidian
cupidus,cupida,cupidum,cupidior,cupidissimus,cupide,12,cupid
montuosus,montuosa,montuosum,montuosior,montuosissimus,montuose,12,montuos
declivis,declivis,declive,declivior,declivissimus,decliviter,3,decliv
decumanus,decumana,decumanum,decumanior,decumanissimus,decumane,12,decuman
dediticius,dediticia,dediticium,dediticiior,dediticiissimus,dediticie,12,deditici
dejectus,dejecta,dejectum,dejectior,dejectissimus,dejecte,12,deject
editus,edita,editum,editior,editissimus,edite,12,edit
destitutus,destituta,destitutum,destitutior,destitutissimus,destitute,12,destitut
detrimentosus,detrimentosa,detrimentosum,detrimentosior,detrimentosissimus,detrimentose,12,detrimentos
devexus,devexa,devexum,devexior,devexissimus,devexe,12,devex
vomicus,vomica,vomicum,vomicior,vomicissimus,vomice,12,vomic
dimidius,dimidia,dimidium,dimidiior,dimidiissimus,dimidie,12,dimidi
dissensus,dissensa,dissensum,dissensior,dissensissimus,dissense,12,dissens
pervicax,pervicax,pervicax,pervicacior,pervicacissimus,pervicaciter,3,pervicac
ditis,ditis,dite,ditior,ditissimus,dititer,3,dit
diutinus,diutina,diutinum,diutinior,diutinissimus,diutine,12,diutin
diuturnus,diuturna,diuturnum,diuturnior,diuturnissimus,diuturne,12,diuturn
eminens,eminens,eminens,eminentior,eminentissimus,eminenter,3,eminent
eximius,eximia,eximium,eximiior,eximiissimus,eximie,12,eximi
dius,dia,dium,diior,diissimus,die,12,di
fructuosus,fructuosa,fructuosum,fructuosior,fructuosissimus,fructuose,12,fructuos
frumentarius,frumentaria,frumentarium,frumentariior,frumentariissimus,frumentarie,12,frumentari
vinaceus,vinacea,vinaceum,vinaceior,vinaceissimus,vinacee,12,vinace
exitiabilis,exitiabilis,exitiabile,exitiabilior,exitiabilissimus,exitiabiliter,3,exitiabil
celebensis,celebensis,celebense,celebensior,celebensissimus,celebensiter,3,celebens
halophilus,halophila,halophilum,halophilior,halophilissimus,halophile,12,halophil
intermedius,intermedia,intermedium,intermediior,intermediissimus,intermedie,12,intermedi
nucifer,nucifera,nuciferum,nuciferior,nuciferrimus,nucifere,12,nucifer
imperceptibilis,imperceptibilis,imperceptibile,imperceptibilior,imperceptibilissimus,imperceptibiliter,3,imperceptibil
intestinalis,intestinalis,intestinale,intestinalior,intestinalissimus,intestinaliter,3,intestinal
latens,latens,latens,latentior,latentissimus,latentter,3,latent
ignobilis,ignobilis,ignobile,ignobilior,ignobilissimus,ignobiliter,3,ignobil
illustris,illustris,illustre,illustrior,illustrissimus,illustriter,3,illustr
immunis,immunis,immune,immunior,immunissimus,immuniter,3,immun
imparatus,imparata,imparatum,imparatior,imparatissimus,imparate,12,imparat
imperitus,imperita,imperitum,imperitior,imperitissimus,imperite,12,imperit
imperfectus,imperfecta,imperfectum,imperfectior,imperfectissimus,imperfecte,12,imperfect
improbus,improba,improbum,improbior,improbissimus,improbe,12,improb
imprudens,imprudens,imprudens,imprudentior,imprudentissimus,imprudenter,3,imprudent
impubes,impubes,impubes,impubior,impubissimus,impubiter,3,impub
inanis,inanis,inane,inanior,inanissimus,inaniter,3,inan
incautus,incauta,incautum,incautior,incautissimus,incaute,12,incaut
incommodus,incommoda,incommodum,incommodior,incommodissimus,incommode,12,incommod
incolumis,incolumis,incolume,incolumior,incolumissimus,incolumiter,3,incolum
indiligens,indiligens,indiligens,indiligentior,indiligentissimus,indiligenter,3,indiligent
inermis,inermis,inerme,inermior,inermissimus,inermiter,3,inerm
inferius,inferia,inferium,inferiior,inferiissimus,inferie,12,inferi
infirmis,infirmis,infirme,infirmior,infirmissimus,infirmiter,3,infirm
infirmus,infirma,infirmum,infirmior,infirmissimus,infirmiter,12,infirm
iniquus,iniqua,iniquum,iniquior,iniquissimus,inique,12,iniqu
innocens,innocens,innocens,innocentior,innocentissimus,innocentter,3,innocent
inopinans,inopinans,inopinans,inopinantior,inopinantissimus,inopinantter,3,inopinant
insciens,insciens,insciens,inscientior,inscientissimus,inscientter,3,inscient
insolens,insolens,insolens,insolentior,insolentissimus,insolenter,3,insolent
instabilis,instabilis,instabile,instabilior,instabilissimus,instabiliter,3,instabil
insuefactus,insuefacta,insuefactum,insuefactior,insuefactissimus,insuefacte,12,insuefact
insuetus,insueta,insuetum,insuetior,insuetissimus,insuete,12,insuet
intolerandus,intoleranda,intolerandum,intolerandior,intolerandissimus,intolerande,12,intolerand
intolerans,intolerans,intolerans,intolerantior,intolerantissimus,intolerantter,3,intolerant
intritus,intrita,intritum,intritior,intritissimus,intrite,12,intrit
inusitatus,inusitata,inusitatum,inusitatior,inusitatissimus,inusitate,12,inusitat
inutilis,inutilis,inutile,inutilior,inutilissimus,inutiliter,3,inutil
librilis,librilis,librile,librilior,librilissimus,libriliter,3,libril
licens,licens,licens,licentior,licentissimus,licentter,3,licent
manipularis,manipularis,manipulare,manipularior,manipularissimus,manipulariter,3,manipular
muralis,muralis,murale,muralior,muralissimus,muraliter,3,mural
navalis,navalis,navale,navalior,navalissimus,navaliter,3,naval
occasus,occasa,occasum,occasior,occasissimus,occase,12,occas
oportunus,oportuna,oportunum,oportunior,oportunissimus,oportune,12,oportun
onerarius,oneraria,onerarium,onerariior,onerariissimus,onerarie,12,onerari
opulentus,opulenta,opulentum,opulentior,opulentissimus,opulente,12,opulent
parvulus,parvula,parvulum,parvulior,parvulissimus,parvule,12,parvul
paululus,paulula,paululum,paululior,paululissimus,paulule,12,paulul
pedalis,pedalis,pedale,pedalior,pedalissimus,pedaliter,3,pedal
penitus,penita,penitum,penitior,penitissimus,penite,12,penit
perangustus,perangusta,perangustum,perangustior,perangustissimus,peranguste,12,perangust
perendinus,perendina,perendinum,perendinior,perendinissimus,perendine,12,perendin
perennis,perennis,perenne,perennior,perennissimus,perenne,3,perenn
perexiguus,perexigua,perexiguum,perexiguior,perexiguissimus,perexigue,12,perexigu
permagnus,permagna,permagnum,permagnior,permagnissimus,permagne,12,permagn
perpaucus,perpauca,perpaucum,perpaucior,perpaucissimus,perpauce,12,perpauc
perpes,perpes,perpes,perpetior,perpetissimus,perpetiter,3,perpet
pertinax,pertinax,pertinax,pertinacior,pertinacissimus,pertinaciter,3,pertinac
plerus,plera,plerum,plerior,plerissimus,plere,12,pler
potissimus,potissima,potissimum,potissimior,potissimissimus,potissimum,12,potissim
praeacutus,praeacuta,praeacutum,praeacutior,praeacutissimus,praeacute,12,praeacut
praecipuus,praecipua,praecipuum,praecipuior,praecipuissimus,praecipue,12,praecipu
praeruptus,praerupta,praeruptum,praeruptior,praeruptissimus,praerupte,12,praerupt
praetorius,praetoria,praetorium,praetoriior,praetoriissimus,praetorie,12,praetori
pristinus,pristina,pristinum,pristinior,pristinissimus,pristine,12,pristin
proeliaris,proeliaris,proeliare,proeliarior,proeliarissimus,proeliariter,3,proeliar
profligatus,profligata,profligatum,profligatior,profligatissimus,profligate,12,profligat
prognatus,prognata,prognatum,prognatior,prognatissimus,prognate,12,prognat
pulcherrimus,pulcherrima,pulcherrimum,pulcherrimior,pulcherrimissimus,pulcherrime,12,pulcherrim
repentinus,repentina,repentinum,repentinior,repentinissimus,repentine,12,repentin
specularis,specularis,speculare,specularior,specularissimus,speculariter,3,specular
seditiosus,seditiosa,seditiosum,seditiosior,seditiosissimus,seditiose,12,seditios
sesquipedalis,sesquipedalis,sesquipedale,sesquipedalior,sesquipedalissimus,sesquipedaliter,3,sesquipedal
stipendiarius,stipendiaria,stipendiarium,stipendiariior,stipendiariissimus,stipendiarie,12,stipendiari
laetissimus,laetissima,laetissimum,laetissimior,laetissimissimus,laetissime,12,laetissim
sumptuosus,sumptuosa,sumptuosum,sumptuosior,sumptuosissimus,sumptuose,12,sumptuos
tabulatus,tabulata,tabulatum,tabulatior,tabulatissimus,tabulate,12,tabulat
tantulus,tantula,tantulum,tantulior,tantulissimus,tantule,12,tantul
temerarius,temeraria,temerarium,temerariior,temerariissimus,temerarie,12,temerari
tumultuosus,tumultuosa,tumultuosum,tumultuosior,tumultuosissimus,tumultuose,12,tumultuos
usitatus,usitata,usitatum,usitatior,usitatissimus,usitate,12,usitat
vectorius,vectoria,vectorium,vectoriior,vectoriissimus,vectorie,12,vectori
vectigalis,vectigalis,vectigale,vectigalior,vectigalissimus,vectigaliter,3,vectigal
verisimilis,verisimilis,verisimile,verisimilior,verisimillimus,verisimiliter,3,verisimil
vimineus,viminea,vimineum,vimineior,vimineissimus,viminee,12,vimine
vineus,vinea,vineum,vineior,vineissimus,vinee,12,vine
altilis,altilis,altile,altilior,altilissimus,altiliter,3,altil
asinarius,asinaria,asinarium,asinariior,asinariissimus,asinarie,12,asinari
centuplus,centupla,centuplum,centuplior,centuplissimus,centuple,12,centupl
clodus,cloda,clodum,clodior,clodissimus,clode,12,clod
coaequalis,coaequalis,coaequale,coaequalior,coaequalissimus,coaequaliter,3,coaequal
crastinus,crastina,crastinum,crastinior,crastinissimus,crastine,12,crastin
effusus,effusa,effusum,effusior,effusissimus,effuse,12,effus
ethnicus,ethnica,ethnicum,ethnicior,ethnicissimus,ethnice,12,ethnic
ficulneus,ficulnea,ficulneum,ficulneior,ficulneissimus,ficulnee,12,ficulne
inextinguibilis,inextinguibilis,inextinguibile,inextinguibilior,inextinguibilissimus,inextinguibiliter,3,inextinguibil
iniustus,iniusta,iniustum,iniustior,iniustissimus,iniuste,12,iniust
inmundus,inmunda,inmundum,inmundior,inmundissimus,inmunde,12,inmund
importabilis,importabilis,importabile,importabilior,importabilissimus,importabiliter,3,importabil
inportabilis,inportabilis,inportabile,inportabilior,inportabilissimus,inportabiliter,3,inportabil
inpossibilis,inpossibilis,inpossibile,inpossibilior,inpossibilissimus,inpossibiliter,3,inpossibil
intrinsecus,intrinseca,intrinsecum,intrinsecior,intrinsecissimus,intrinsece,12,intrinsec
lunaticus,lunatica,lunaticum,lunaticior,lunaticissimus,lunatice,12,lunatic
mansuetus,mansueta,mansuetum,mansuetior,mansuetissimus,mansuete,12,mansuet
natalis,natalis,natale,natalior,natalissimus,nataliter,3,natal
nuptialis,nuptialis,nuptiale,nuptialior,nuptialissimus,nuptialiter,3,nuptial
operarius,operaria,operarium,operariior,operariissimus,operarie,12,operari
otiosus,otiosa,otiosum,otiosior,otiosissimus,otiose,12,otios
paralyticus,paralytica,paralyticum,paralyticior,paralyticissimus,paralytice,12,paralytic
penetrabilis,penetrabilis,penetrabile,penetrabilior,penetrabilissimus,penetrabiliter,3,penetrabil
plantaris,plantaris,plantare,plantarior,plantarissimus,plantariter,3,plantar
primogenitus,primogenita,primogenitum,primogenitior,primogenitissimus,primogenite,12,primogenit
profundus,profunda,profundum,profundior,profundissimus,profunde,12,profund
publicanus,publicana,publicanum,publicanior,publicanissimus,publicane,12,publican
proselytus,proselyta,proselytum,proselytior,proselytissimus,proselyte,12,proselyt
rubicundus,rubicunda,rubicundum,rubicundior,rubicundissimus,rubicunde,12,rubicund
sempiternus,sempiterna,sempiternum,sempiternior,sempiternissimus,sempiterne,12,sempitern
supersubstantialis,supersubstantialis,supersubstantiale,supersubstantialior,supersubstantialissimus,supersubstantialiter,3,supersubstantial
unoculus,unocula,unoculum,unoculior,unoculissimus,unocule,12,unocul
verax,verax,verax,veracior,veracissimus,veraciter,3,verac
volatilis,volatilis,volatile,volatilior,volatilissimus,volatiliter,3,volatil
alteruter,alterutra,alterutrum,alterutrior,alteruterrimus,alterutre,12,alterutr
extrinsecus,extrinseca,extrinsecum,extrinsecior,extrinsecissimus,extrinsece,12,extrinsec
inprudens,inprudens,inprudens,inprudentior,inprudentissimus,inprudentter,3,inprudent
luscus,lusca,luscum,luscior,luscissimus,lusce,12,lusc
manufactus,manufacta,manufactum,manufactior,manufactissimus,manufacte,12,manufact
mercennarius,mercennaria,mercennarium,mercennariior,mercennariissimus,mercennarie,12,mercennari
mercenarius,mercenaria,mercenarium,mercenariior,mercenariissimus,mercenarie,12,mercenari
murratus,murrata,murratum,murratior,murratissimus,murrate,12,murrat
pellicius,pellicia,pellicium,pelliciior,pelliciissimus,pellicie,12,pellici
spineus,spinea,spineum,spineior,spineissimus,spinee,12,spine
alienigena,alienigena,alienigena,alienigenior,alienigenissimus,alienigeniter,1,alienigen
confersus,confersa,confersum,confersior,confersissimus,conferse,12,confers
actius,actia,actium,actiior,actiissimus,actie,12,acti
poeticus,poetica,poeticum,poeticior,poeticissimus,poetice,12,poetic
hebraicus,hebraica,hebraicum,hebraicior,hebraicissimus,hebraice,12,hebraic
hydropicus,hydropica,hydropicum,hydropicior,hydropicissimus,hydropice,12,hydropic
inaquosus,inaquosa,inaquosum,inaquosior,inaquosissimus,inaquose,12,inaquos
incredibilis,incredibilis,incredibile,incredibilior,incredibilissimus,incredibiliter,3,incredibil
ingratus,ingrata,ingratum,ingratior,ingratissimus,ingrate,12,ingrat
malignus,maligna,malignum,malignior,malignissimus,maligne,12,malign
molestus,molesta,molestum,molestior,molestissimus,moleste,12,molest
mendicus,mendica,mendicum,mendicior,mendicissimus,mendice,12,mendic
pauperculus,paupercula,pauperculum,pauperculior,pauperculissimus,paupercule,12,paupercul
peccatrix,peccatrix,peccatrix,peccatricior,peccatricissimus,peccatriciter,3,peccatric
animaequus,animaequa,animaequum,animaequior,animaequissimus,animaeque,12,animaequ
subiugalis,subiugalis,subiugale,subiugalior,subiugalissimus,subiugaliter,3,subiugal
pugillaris,pugillaris,pugillare,pugillarior,pugillarissimus,pugillariter,3,pugillar
lutosus,lutosa,lutosum,lutosior,lutosissimus,lutose,12,lutos
sterilis,sterilis,sterile,sterilior,sterilissimus,steriliter,3,steril
pronus,prona,pronum,pronior,pronissimus,prone,12,pron
timoratus,timorata,timoratum,timoratior,timoratissimus,timorate,12,timorat
docibilis,docibilis,docibile,docibilior,docibilissimus,docibiliter,3,docibil
hordiacius,hordiacia,hordiacium,hordiaciior,hordiaciissimus,hordiacie,12,hordiaci
inconsutilis,inconsutilis,inconsutile,inconsutilior,inconsutilissimus,inconsutiliter,3,inconsutil
incredulus,incredula,incredulum,incredulior,incredulissimus,incredule,12,incredul
lapideus,lapidea,lapideum,lapideior,lapideissimus,lapidee,12,lapide
linteus,lintea,linteum,linteior,linteissimus,lintee,12,linte
natatorius,natatoria,natatorium,natatoriior,natatoriissimus,natatorie,12,natatori
pisticus,pistica,pisticum,pisticior,pisticissimus,pistice,12,pistic
quadriduanus,quadriduana,quadriduanum,quadriduanior,quadriduanissimus,quadriduane,12,quadriduan
coaetaneus,coaetanea,coaetaneum,coaetaneior,coaetaneissimus,coaetanee,12,coaetane
advena,advena,advena,advenior,advenissimus,adveniter,1,adven
carnalis,carnalis,carnale,carnalior,carnalissimus,carnaliter,3,carnal
concorporalis,concorporalis,concorporale,concorporalior,concorporalissimus,concorporaliter,3,concorporal
comparticeps,comparticeps,comparticeps,comparticipior,comparticipissimus,comparticipiter,3,comparticip
conparticeps,conparticeps,conparticeps,conparticipior,conparticipissimus,conparticipiter,3,conparticip
infructuosus,infructuosa,infructuosum,infructuosior,infructuosissimus,infructuose,12,infructuos
investigabilis,investigabilis,investigabile,investigabilior,investigabilissimus,investigabiliter,3,investigabil
ininvestigabilis,ininvestigabilis,ininvestigabile,ininvestigabilior,ininvestigabilissimus,ininvestigabiliter,3,ininvestigabil
inmaculatus,inmaculata,inmaculatum,inmaculatior,inmaculatissimus,inmaculate,12,inmaculat
longevus,longeva,longevum,longevior,longevissimus,longeve,12,longev
multiformis,multiformis,multiforme,multiformior,multiformissimus,multiformiter,3,multiform
conpar,conpar,conpar,conparior,conparissimus,conpariter,3,conpar
compar,compar,compar,comparior,comparissimus,compariter,3,compar
unianimis,unianimis,unianime,unianimior,unianimissimus,unianimiter,3,unianim
insipiens,insipiens,insipiens,insipientior,insipientissimus,insipienter,3,insipient
unanimis,unanimis,unanime,unanimior,unanimissimus,unanimiter,3,unanim
inmobilis,inmobilis,inmobile,inmobilior,inmobilissimus,inmobiliter,3,inmobil
inreprehensibilis,inreprehensibilis,inreprehensibile,inreprehensibilior,inreprehensibilissimus,inreprehensibiliter,3,inreprehensibil
invisibilis,invisibilis,invisibile,invisibilior,invisibilissimus,invisibiliter,3,invisibil
contribulis,contribulis,contribule,contribulior,contribulissimus,contribuliter,3,contribul
inportunus,inportuna,inportunum,inportunior,inportunissimus,inportune,12,inportun
importunus,importuna,importunum,importunior,importunissimus,importune,12,importun
petrosus,petrosa,petrosum,petrosior,petrosissimus,petrose,12,petros
pusillianimis,pusillianimis,pusillianime,pusillianimior,pusillianimissimus,pusillianimiter,3,pusillianim
sobrius,sobria,sobrium,sobriior,sobriissimus,sobrie,12,sobri
blasphemus,blasphema,blasphemum,blasphemior,blasphemissimus,blaspheme,12,blasphem
commortuus,commortua,commortuum,commortuior,commortuissimus,commortue,12,commortu
contumeliosus,contumeliosa,contumeliosum,contumeliosior,contumeliosissimus,contumeliose,12,contumelios
